id,label
344,19888
345,19889
346,6510
347,6513
348,6512
349,17479
350,17480
351,17481
352,6501
353,6501.5
354,6502
355,6503
356,6504
357,6505
358,17429
359,17430
360,17431
361,17432
362,17433
363,17434
364,17435
365,17435.5
366,17436
367,25868
368,6264
369,6265
370,12863
371,12863a
372,13527
373,13527.5
374,3794
375,21417
376,21418
377,21419
378,21420
379,15343
380,17475
381,13328
382,13329
383,13330
384,13330a
385,13331
386,13332
387,13333
388,13334
389,13335
390,14782
391,4970
392,4971
393,4972
394,4973
395,18279
396,4963
397,23405
398,15085
399,22333
400,6239
401,13336
402,13336.5
403,13337
404,13338
405,13339
406,19309
407,19310
408,4978
409,6262
410,12050
411,12052
412,12051
413,18597
414,17483
415,17484
416,17488
417,17488.3
418,4339
419,4340
420,5194
421,25818
422,25819
423,25820
424,25821
425,25822
426,25823
427,P2538
428,6412
429,6413
430,6414
431,4983
432,4984
433,14774
434,4538
435,24104
436,24105
437,24106
438,24107
439,24108
440,T1842
441,T1843
442,24063
443,24063a
444,6532
445,13317
446,13318
447,13319
448,17892
449,17893
450,17890
451,17891
452,1692
453,1693
454,B1618
455,B1619
456,4966
457,4967
458,C1941
459,C1942
460,C1943
461,C1944
462,22380
463,22381
464,22382
465,22383
466,6417
467,25635
468,25636
469,25637
470,25638
471,6539
472,21531
473,17487
474,24149
475,24150
476,1466
477,1466a
478,22384
479,22385
480,22386
481,22387
482,6537
483,6538
484,6540
485,13371
486,13372
487,14783
488,17896
489,17896a
490,17897
491,17879
492,17879a
493,7493
494,7494
495,7495
496,7496
497,7497
498,M1856
499,22292
500,22293
501,S2957
502,17907
503,6416
504,6411
505,22340
506,22341
507,13360
508,13361
509,13361a
510,13362
511,13363
512,17888
513,17889
514,17399
515,17398
516,17398a
517,17400
518,12362
519,22331
520,22332
521,14778
522,14757
523,14758
524,18265
525,25948
526,22334
527,22335
528,22336
529,22337
530,22338
531,22339
532,773
533,17617
534,17618
535,11068
536,11069
537,11070
538,F1340
539,5118
540,13159
541,13529
542,1502
543,1502a
544,1503
545,24146
546,24147
547,13325
548,18267
549,18267.5
550,14759
551,14760
552,14760.5
553,4980
554,17908
555,10854
556,6184
557,4994
558,6530
559,14755
560,14763
561,14764
562,6507
563,25178
564,25179
565,4989
566,4613
567,1663
568,1664
569,4981
570,4982
571,17903
572,17904
573,13310
574,13310.3
575,23248
576,23248a
577,17476
578,17476.5
579,17477
